1,2,3,4,Posture,Dataset
0.042700195312499994,0.0539794921875,0.00322265625,0.001007080078125,1.0,0.0
0.041693115234374994,0.05438232421875,0.0012084960937499998,0.00040283203125,1.0,0.0
0.043505859375,0.053173828124999996,0.0014099121093749999,0.0,1.0,0.0
0.043304443359375,0.0539794921875,0.003021240234375,0.001611328125,1.0,0.0
0.042901611328125,0.054180908203124996,0.00201416015625,0.000201416015625,1.0,0.0
0.042700195312499994,0.046728515624999994,0.000201416015625,0.0012084960937499998,1.0,1.0
0.042901611328125,0.046929931640625,0.0008056640625,0.0,1.0,1.0
0.0,0.003021240234375,0.0008056640625,0.0006042480468749999,1.0,1.0
0.019335937499999997,0.046527099609375,0.0,0.0,1.0,1.0
0.043707275390624994,0.047735595703124994,0.0008056640625,0.0,1.0,1.0
0.03101806640625,0.057000732421875,0.001611328125,0.0,1.0,2.0
0.030816650390625,0.05760498046875,0.0,0.0,1.0,2.0
0.030413818359374997,0.0580078125,0.0,0.0012084960937499998,1.0,2.0
0.030816650390625,0.057806396484374994,0.00040283203125,0.0006042480468749999,1.0,2.0
0.03021240234375,0.05841064453125,0.0006042480468749999,0.0,1.0,2.0
0.043707275390624994,0.045318603515625,0.000201416015625,0.000201416015625,1.0,3.0
0.045117187499999996,0.044714355468749994,0.000201416015625,0.001007080078125,1.0,3.0
0.052569580078125,0.061230468749999996,0.00040283203125,0.0014099121093749999,1.0,3.0
0.027392578124999997,0.04833984375,0.00040283203125,0.00040283203125,1.0,3.0
0.04390869140625,0.048138427734374996,0.0,0.0012084960937499998,1.0,3.0
0.043103027343749996,0.053173828124999996,0.0008056640625,0.0012084960937499998,1.0,4.0
0.043707275390624994,0.0523681640625,0.000201416015625,0.0008056640625,1.0,4.0
0.04552001953125,0.054583740234375,0.00040283203125,0.0008056640625,1.0,4.0
0.045117187499999996,0.0539794921875,0.0,0.0006042480468749999,1.0,4.0
0.045721435546874994,0.054785156249999994,0.0,0.0,1.0,4.0
0.037664794921875,0.053173828124999996,0.01611328125,0.011883544921875,2.0,0.0
